Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
zoo,H2O-ERT,2,"{'ntrees': 70, 'histogram_type': 'Random', 'max_depth': 3}",0.0,0.0,0.2333333333333333,0.0,0.25345788900355465,0.7516011303511303,0.7906122822314501,10.042138723656537
zoo,H2O-ERT,3,"{'ntrees': 70, 'histogram_type': 'Random', 'max_depth': 7}",0.0,0.0,0.25,0.0,0.16689599816534806,0.7127940115440115,0.6085022445768118,11.621315265074372
zoo,H2O-ERT,4,"{'ntrees': 90, 'histogram_type': 'Random', 'max_depth': 7}",0.0,0.0,0.2619047619047619,0.0,0.1952675807164972,0.7148689273689273,0.4332843432202935,7.991326041519643
zoo,H2O-ERT,5,"{'ntrees': 40, 'histogram_type': 'Random', 'max_depth': 7}",0.0,0.0,0.21428571428571427,0.0,0.1952675807164972,0.7585180031608603,0.6360634416341782,18.069462710991505
zoo,H2O-ERT,6,"{'ntrees': 70, 'histogram_type': 'Random', 'max_depth': 4}",0.0,0.0,0.20634920634920634,0.0,0.20470293380510104,0.7475391671820243,0.4539134660735726,10.287789907306431
zoo,H2O-ERT,7,"{'ntrees': 40, 'histogram_type': 'Random', 'max_depth': 7}",0.0,0.0,0.2380952380952381,0.0,0.1952675807164972,0.6751863876863877,0.4068163074553013,8.635660354048014
zoo,H2O-ERT,8,"{'ntrees': 10, 'histogram_type': 'Random', 'max_depth': 3}",0.0,0.0,0.19642857142857145,0.0,0.20217209690893906,0.7615139490139491,0.4091629851609469,10.279299085959794
zoo,H2O-ERT,9,"{'ntrees': 80, 'histogram_type': 'Random', 'max_depth': 5}",0.0,0.0,0.2619047619047619,0.0,0.20969089390142026,0.7000000000000001,1.0093004871159792,20.3320047352463
oocytes_trisopterus_states_5b,H2O-ERT,0,"{'ntrees': 10, 'histogram_type': 'Random', 'max_depth': 6}",0.03260869565217391,0.012820512820512822,0.4935897435897436,0.023716699155295645,0.17583533263357828,0.5114019535546515,0.5799686703830957,4.762996079238213
oocytes_trisopterus_states_5b,H2O-ERT,1,"{'ntrees': 10, 'histogram_type': 'Random', 'max_depth': 5}",0.09782608695652174,0.21794871794871795,0.39102564102564097,0.07813267813267814,0.2368552256710152,0.4814194321936148,0.3917678818106651,2.215023031053336
