Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
blood,Catboost,2,"{'learning_rate': 0.24784822168388995, 'max_depth': 5, 'n_estimators': 200}",0.8266666666666667,0.7178387650085764,0.28216123499142365,0.9090909090909091,0.14922813036020582,0.184253792370929,2.104845200003183,0.1630960000329651
blood,Catboost,3,"{'learning_rate': 0.49119524430433426, 'max_depth': 8, 'n_estimators': 225}",0.7866666666666666,0.6125760649087221,0.3874239350912779,0.5555555555555556,0.4148073022312373,0.1992597128601605,1.985564599999634,0.16760666670355326
blood,Catboost,4,"{'learning_rate': 0.494939321780482, 'max_depth': 5, 'n_estimators': 100}",0.7866666666666666,0.6626984126984127,0.3373015873015873,0.7272727272727273,0.27336860670194,0.20706604407536935,1.0904582000002847,0.1660173333948478
blood,Catboost,5,"{'learning_rate': 0.38992854562566237, 'max_depth': 8, 'n_estimators': 200}",0.8133333333333334,0.5853174603174602,0.41468253968253965,0.375,0.23809523809523814,0.1096372228659341,0.7631323000023258,0.14654266667397073
blood,Catboost,6,"{'learning_rate': 0.4987002700079183, 'max_depth': 8, 'n_estimators': 200}",0.8,0.6627789046653144,0.3372210953346856,0.5833333333333334,0.4503042596348884,0.23866315595710558,0.523150799999712,0.14238266662384072
blood,Catboost,7,"{'learning_rate': 0.2955412981112214, 'max_depth': 8, 'n_estimators': 200}",0.7466666666666667,0.6151960784313726,0.38480392156862747,0.8571428571428571,0.27736928104575165,0.23333856100981157,1.3068223000009311,0.13632266675510132
blood,Catboost,8,"{'learning_rate': 0.4428244859166224, 'max_depth': 7, 'n_estimators': 200}",0.7567567567567568,0.6433063791554358,0.35669362084456424,0.6153846153846154,0.26100628930817604,0.2001452081856632,1.3346052000051714,0.14810540537960273
blood,Catboost,9,"{'learning_rate': 0.4925005196560945, 'max_depth': 5, 'n_estimators': 225}",0.8378378378378378,0.6535714285714286,0.3464285714285715,0.625,0.24523809523809526,0.1974169796608037,1.8239124999963678,0.16638243244882245
bodyfat,Catboost,0,"{'learning_rate': 0.12890470177255728, 'max_depth': 5, 'n_estimators': 200}",1.0,1.0,0.0,1.0,0.5476190476190476,0.6356974488439979,1.3844970999998623,0.7787923076158711
bodyfat,Catboost,1,"{'learning_rate': 0.40322101382134207, 'max_depth': 7, 'n_estimators': 200}",1.0,1.0,0.0,1.0,0.15151515151515155,0.4206959654266156,1.5138948000021628,0.655400000071565
bodyfat,Catboost,2,"{'learning_rate': 0.42508838377892144, 'max_depth': 5, 'n_estimators': 225}",1.0,1.0,0.0,1.0,0.4285714285714286,0.5036567321690055,3.2646137999981875,0.6921359998523258
bodyfat,Catboost,3,"{'learning_rate': 0.3851407273557799, 'max_depth': 6, 'n_estimators': 100}",1.0,1.0,0.0,1.0,0.5441176470588236,0.3468796828171828,3.158607299999858,0.826171999797225
bodyfat,Catboost,4,"{'learning_rate': 0.13590881041702077, 'max_depth': 5, 'n_estimators': 225}",0.96,0.9642857142857143,0.03571428571428571,1.0,0.18181818181818182,0.42465449663673804,2.331886799998756,0.5957080001826398
bodyfat,Catboost,5,"{'learning_rate': 0.12353739004713195, 'max_depth': 6, 'n_estimators': 200}",1.0,1.0,0.0,1.0,0.5844155844155845,0.6065928891492801,0.7238251000017044,0.6009720001020469
bodyfat,Catboost,6,"{'learning_rate': 0.35039792084883725, 'max_depth': 5, 'n_estimators': 225}",1.0,1.0,0.0,1.0,0.5064102564102564,0.5019543650793651,2.48975700000301,0.5717359998379834
bodyfat,Catboost,7,"{'learning_rate': 0.23648607152698267, 'max_depth': 5, 'n_estimators': 200}",1.0,1.0,0.0,1.0,0.47435897435897434,0.4555929188723811,1.3648408999943058,0.6372079998254776
