Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
steel-plates,catboost,2,"{'verbose': False, 'n_estimators': 200, 'learning_rate': 0.422395987490648}",0.711340206185567,0.10622710622710622,0.0,0.8658847612335985,0.9386171928933156,0.9534662840844332,1.5789628732018173,0.07417973745422264
steel-plates,catboost,3,"{'verbose': False, 'n_estimators': 225, 'learning_rate': 0.13600053345584612}",0.6649484536082474,0.1098901098901099,0.0,0.6512877709223224,0.9340321097263165,0.9481897996968928,1.687065829988569,0.0858470082244615
steel-plates,catboost,4,"{'verbose': False, 'n_estimators': 225, 'learning_rate': 0.07415399083285934}",0.7268041237113402,0.18442859650356005,0.000355366027007818,0.8738707609644143,0.9429191453877462,0.9434487196477076,1.2055961159057915,0.08351938107732644
steel-plates,catboost,5,"{'verbose': False, 'n_estimators': 150, 'learning_rate': 0.23045658792902673}",0.7010309278350515,0.08791208791208792,0.0,0.8465126740729151,0.9437815390406896,0.955124109851022,1.6081225788220763,0.08180917999179092
steel-plates,catboost,6,"{'verbose': False, 'n_estimators': 225, 'learning_rate': 0.09648413674382547}",0.7319587628865979,0.1098901098901099,0.0,0.8651815709486481,0.9456292367451834,0.9650179412236164,1.6035109721124172,0.0728710564141421
steel-plates,catboost,7,"{'verbose': False, 'n_estimators': 125, 'learning_rate': 0.4107367096352382}",0.7371134020618557,0.10622710622710622,0.0,0.8673192854377524,0.9503793562866713,0.9570502733283685,1.639484365005046,0.06838455633020278
steel-plates,catboost,8,"{'verbose': False, 'n_estimators': 150, 'learning_rate': 0.17465555421475942}",0.6907216494845361,0.08928571428571429,0.00035014005602240897,0.8459780917811771,0.9445912846381442,0.9645271400327516,1.6269008317030966,0.06789984853611779
steel-plates,catboost,9,"{'verbose': False, 'n_estimators': 175, 'learning_rate': 0.09421706508431472}",0.7268041237113402,0.09523809523809523,0.0,0.8496921509625686,0.9416565353013298,0.9561096776677674,1.5569621510803702,0.08675979075895758
heart-cleveland,catboost,0,"{'verbose': False, 'n_estimators': 75, 'learning_rate': 0.06066866574679049}",0.6451612903225806,0.2549019607843137,0.0946078431372549,0.3527777777777777,0.8274254805370423,0.7583625990503153,0.4214110421016812,0.42811295978965297
heart-cleveland,catboost,1,"{'verbose': False, 'n_estimators': 125, 'learning_rate': 0.010268538728243334}",0.5161290322580645,0.18823529411764706,0.08627450980392158,0.1391304347826087,0.7284441224765769,0.6451146262249658,1.032975418958813,0.462841107359817
heart-cleveland,catboost,2,"{'verbose': False, 'n_estimators': 225, 'learning_rate': 0.29671283006950716}",0.6774193548387096,0.23137254901960785,0.03333333333333333,0.4184210526315789,0.8417498309668694,0.7884336117554112,0.232897715177387,0.4560809372173202
heart-cleveland,catboost,3,"{'verbose': False, 'n_estimators': 50, 'learning_rate': 0.32360490077127213}",0.6,0.15294117647058822,0.03627450980392157,0.2833333333333333,0.8409558125244398,0.8261644434620669,0.3813888831064105,0.4649207616845766
heart-cleveland,catboost,4,"{'verbose': False, 'n_estimators': 175, 'learning_rate': 0.1302938489899146}",0.5333333333333333,0.25416666666666665,0.16041666666666665,0.32666666666666666,0.7217727674624227,0.6836523033550413,0.3225944228470325,0.4571093246340752
heart-cleveland,catboost,5,"{'verbose': False, 'n_estimators': 125, 'learning_rate': 0.1605565003054823}",0.5333333333333333,0.2125,0.083125,0.2380392156862745,0.699352368321334,0.6433190421710643,0.4853514358401298,0.5214162326107422
heart-cleveland,catboost,6,"{'verbose': False, 'n_estimators': 50, 'learning_rate': 0.1705799845779134}",0.6,0.34,0.07625,0.3625,0.7511894278135657,0.6809591776150407,0.2291286657564342,0.4178385250270367
heart-cleveland,catboost,7,"{'verbose': False, 'n_estimators': 125, 'learning_rate': 0.07004837002628456}",0.5333333333333333,0.275,0.10875,0.24,0.7156517051913603,0.6879009885131209,0.6891472255811095,0.4377633333206177
heart-cleveland,catboost,8,"{'verbose': False, 'n_estimators': 125, 'learning_rate': 0.4934966662474928}",0.6,0.2875,0.033125,0.34,0.7525121068586585,0.6788248605915499,0.26118665002286434,0.4466748020301263
heart-cleveland,catboost,9,"{'verbose': False, 'n_estimators': 50, 'learning_rate': 0.48309629525274644}",0.6,0.225,0.118125,0.35470588235294115,0.7551778325123153,0.6931681059389312,0.4805181897245348,0.503552130733927
pm10,catboost,0,"{'verbose': False, 'n_estimators': 225, 'learning_rate': 0.39598057949290616}",0.54,0.5368589743589743,0.4631410256410257,0.5517241379310345,0.5,0.5014695720061391,0.6032039579004049,0.2752106823027134
pm10,catboost,1,"{'verbose': False, 'n_estimators': 75, 'learning_rate': 0.3154565105998394}",0.52,0.5144230769230769,0.4855769230769231,0.53125,0.4887820512820513,0.5449616498837647,0.202157333958894,0.27061713859438896
pm10,catboost,2,"{'verbose': False, 'n_estimators': 75, 'learning_rate': 0.12036897144483624}",0.42,0.4198717948717949,0.5801282051282051,0.44,0.608974358974359,0.6584060297538528,0.17081463569775224,0.24817141704261306
pm10,catboost,3,"{'verbose': False, 'n_estimators': 200, 'learning_rate': 0.13152583443106197}",0.74,0.733974358974359,0.266025641025641,0.696969696969697,0.5737179487179488,0.602458537643104,0.18528622714802626,0.2562987431883812
pm10,catboost,4,"{'verbose': False, 'n_estimators': 125, 'learning_rate': 0.3686367379271596}",0.64,0.64,0.36,0.6521739130434783,0.5552,0.5937490718209271,0.3358572577126324,0.16969313845038414
pm10,catboost,5,"{'verbose': False, 'n_estimators': 175, 'learning_rate': 0.3776246285211564}",0.5,0.5,0.5,0.5,0.4304,0.4526882166748266,0.4908289490267634,0.2677344158291817
pm10,catboost,6,"{'verbose': False, 'n_estimators': 100, 'learning_rate': 0.4998226556904765}",0.6,0.6,0.4,0.6,0.4192,0.4521059158011411,0.3971921489574015,0.2613934222608805
pm10,catboost,7,"{'verbose': False, 'n_estimators': 50, 'learning_rate': 0.4612810468992961}",0.66,0.66,0.34,0.6538461538461539,0.4352,0.4682615814781166,0.7649988052435219,0.2487797196954489
pm10,catboost,8,"{'verbose': False, 'n_estimators': 50, 'learning_rate': 0.3739435104750448}",0.56,0.56,0.44,0.56,0.4352,0.5471182001495095,0.6029355255886912,0.2937888726592064
pm10,catboost,9,"{'verbose': False, 'n_estimators': 225, 'learning_rate': 0.35039792084883725}",0.52,0.52,0.48,0.5185185185185185,0.448,0.462260000042281,0.2591396141797304,0.2368493378162384
abalon,catboost,0,"{'verbose': False, 'n_estimators': 200, 'learning_rate': 0.05096139475879183}",0.6220095693779905,0.591325952110985,0.15831239763741595,0.6157147988505748,0.8182104357256371,0.8045791133129073,2.8590438938699663,0.04374528410688542
abalon,catboost,1,"{'verbose': False, 'n_estimators': 75, 'learning_rate': 0.15077987579505736}",0.6411483253588517,0.6083198085032274,0.14889059338802552,0.6382444540523821,0.8250710465900959,0.8158975619249409,2.2870593909174204,0.03234048610169921
abalon,catboost,2,"{'verbose': False, 'n_estimators': 225, 'learning_rate': 0.0711033230434345}",0.6124401913875598,0.5755182047918659,0.1602907282657833,0.6150539926115374,0.8013627879820431,0.7779854433436117,2.216543111950159,0.033903775656479965
abalon,catboost,3,"{'verbose': False, 'n_estimators': 125, 'learning_rate': 0.08195676381950673}",0.6435406698564593,0.5830672832507022,0.14516607750283464,0.6398730407050469,0.8331348005976009,0.8205892996796461,2.511114405933768,0.031939988430036884
abalon,catboost,4,"{'verbose': False, 'n_estimators': 225, 'learning_rate': 0.055234715572142}",0.6483253588516746,0.6045155993431856,0.1532062915910466,0.6433344893045435,0.8296700227609813,0.8219080317558403,2.7728892089799047,0.035398586265493234
abalon,catboost,5,"{'verbose': False, 'n_estimators': 50, 'learning_rate': 0.46017403561799464}",0.6052631578947368,0.5530161610923862,0.16742934923515684,0.6028762974433604,0.7984053828483871,0.7795046694180128,1.4814335638657212,0.03425819179907655
abalon,catboost,6,"{'verbose': False, 'n_estimators': 200, 'learning_rate': 0.13307796380393622}",0.6363636363636364,0.3544334975369458,0.0497104831043125,0.6258651661846052,0.8115260421667106,0.8041747126617524,0.9882999220862984,0.03269045952368867
abalon,catboost,7,"{'verbose': False, 'n_estimators': 125, 'learning_rate': 0.1605565003054823}",0.6330935251798561,0.5776380829572321,0.16049233469446236,0.6246723129663239,0.8222249296855332,0.807585574060058,2.8341869479045267,0.036514757259143625
abalon,catboost,8,"{'verbose': False, 'n_estimators': 175, 'learning_rate': 0.04369513860176121}",0.6258992805755396,0.5798767820044416,0.16067143061823916,0.6176154408561708,0.8195461894495847,0.8084122114875735,3.1216944023035467,0.03641527548110742
abalon,catboost,9,"{'verbose': False, 'n_estimators': 125, 'learning_rate': 0.13678554740168045}",0.6546762589928058,0.5998191131169855,0.14544603839816606,0.6523217982845312,0.8238577339188778,0.8029659150117331,2.18503879616037,0.03436012684905843
mfeat-morphological,catboost,0,"{'verbose': False, 'n_estimators': 75, 'learning_rate': 0.03851255150011279}",1.0,1.0,0.0,1.0,0.013333333333333341,0.05561905008547961,0.2992745842784643,0.06987715605646372
mfeat-morphological,catboost,1,"{'verbose': False, 'n_estimators': 50, 'learning_rate': 0.01645968746254838}",1.0,1.0,0.0,1.0,0.003055555555555545,0.05432076369500377,0.5737025178968906,0.061923074536025524
mfeat-morphological,catboost,2,"{'verbose': False, 'n_estimators': 100, 'learning_rate': 0.05088783850077148}",1.0,1.0,0.0,1.0,0.017500000000000026,0.056066286449371984,0.615264656022191,0.06669362774118781
mfeat-morphological,catboost,3,"{'verbose': False, 'n_estimators': 150, 'learning_rate': 0.2473746020712376}",1.0,1.0,0.0,1.0,0.0,0.055027626441196416,0.3100224290974438,0.061978024896234274
mfeat-morphological,catboost,4,"{'verbose': False, 'n_estimators': 225, 'learning_rate': 0.49360968639716507}",1.0,1.0,0.0,1.0,0.032222222222222215,0.05580053945473752,0.342250999994576,0.06465967511758207
mfeat-morphological,catboost,5,"{'verbose': False, 'n_estimators': 125, 'learning_rate': 0.4998186165337203}",0.995,0.975,0.025,1.0,0.024722222222222232,0.05828976782706303,0.36152422009035945,0.060796255711466074
mfeat-morphological,catboost,6,"{'verbose': False, 'n_estimators': 75, 'learning_rate': 0.010889851457033278}",1.0,1.0,0.0,1.0,0.001944444444444437,0.0548085260408481,0.4429098907858133,0.06802542135119438
mfeat-morphological,catboost,7,"{'verbose': False, 'n_estimators': 200, 'learning_rate': 0.36658561415688923}",0.995,0.975,0.025,1.0,0.04499999999999997,0.055420657602808274,1.675349633209407,0.06725135026499629
