Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
post-operative,Pystacknet,0,"{'RandomForestClassifier_est_1': 200, 'ExtraTreesClassifier_est': 100, 'verbose': 0}",0.6666666666666666,0.42857142857142855,0.5714285714285714,0.0,0.3571428571428572,0.25,1.6172315748408437,52.57941058112515
post-operative,Pystacknet,1,"{'RandomForestClassifier_est_1': 250, 'ExtraTreesClassifier_est': 250, 'verbose': 0}",0.6666666666666666,0.42857142857142855,0.5714285714285714,0.0,0.5,0.30952380952380953,3.386700015515089,37.246920789281525
post-operative,Pystacknet,2,"{'RandomForestClassifier_est_1': 450, 'ExtraTreesClassifier_est': 300, 'verbose': 0}",0.7777777777777778,0.5,0.5,0.0,0.7142857142857143,0.41666666666666663,2.0392060428857803,53.34793641749355
post-operative,Pystacknet,3,"{'RandomForestClassifier_est_1': 450, 'ExtraTreesClassifier_est': 100, 'verbose': 0}",0.7777777777777778,0.5,0.5,0.0,0.2142857142857143,0.20833333333333331,3.3930580681189895,74.1382668622666
post-operative,Pystacknet,4,"{'RandomForestClassifier_est_1': 400, 'ExtraTreesClassifier_est': 100, 'verbose': 0}",0.6666666666666666,0.5,0.5,0.0,0.5555555555555556,0.5916666666666666,3.9367784280329943,38.509140929414166
post-operative,Pystacknet,5,"{'RandomForestClassifier_est_1': 450, 'ExtraTreesClassifier_est': 250, 'verbose': 0}",0.6666666666666666,0.5,0.5,0.0,0.5555555555555556,0.5916666666666666,3.4635677644982934,65.98589765942758
post-operative,Pystacknet,6,"{'RandomForestClassifier_est_1': 250, 'ExtraTreesClassifier_est': 100, 'verbose': 0}",0.6666666666666666,0.5,0.5,0.0,0.5,0.4444444444444444,3.0901855947449803,59.36132464557886
post-operative,Pystacknet,7,"{'RandomForestClassifier_est_1': 150, 'ExtraTreesClassifier_est': 350, 'verbose': 0}",0.6666666666666666,0.5,0.5,0.0,0.33333333333333337,0.3333333333333333,2.6122005358338356,107.25716222077608
post-operative,Pystacknet,8,"{'RandomForestClassifier_est_1': 250, 'ExtraTreesClassifier_est': 350, 'verbose': 0}",0.625,0.4166666666666667,0.5833333333333334,0.0,0.25,0.25,2.3971557887271047,29.02917517349124
post-operative,Pystacknet,9,"{'RandomForestClassifier_est_1': 200, 'ExtraTreesClassifier_est': 150, 'verbose': 0}",0.625,0.4166666666666667,0.5833333333333334,0.0,0.8333333333333334,0.75,1.3398607913404703,31.729851383715868
energy-y1,Pystacknet,0,"{'RandomForestClassifier_est_1': 450, 'ExtraTreesClassifier_est': 250, 'verbose': 0}",0.974025974025974,0.9523809523809524,0.023809523809523808,0.9824561403508771,0.9951698836716258,0.9935450586465379,5.419150882400572,5.026202431166327
energy-y1,Pystacknet,1,"{'RandomForestClassifier_est_1': 450, 'ExtraTreesClassifier_est': 200, 'verbose': 0}",0.9090909090909091,0.8822751322751322,0.05886243386243386,0.8847953216374269,0.9796839530753584,0.9599609192596077,6.188110703602433,5.425925947145209
energy-y1,Pystacknet,2,"{'RandomForestClassifier_est_1': 350, 'ExtraTreesClassifier_est': 300, 'verbose': 0}",0.961038961038961,0.9285714285714285,0.03571428571428571,0.9666666666666667,0.984726631393298,0.9785690916718263,4.020658015273511,9.31661884457647
energy-y1,Pystacknet,3,"{'RandomForestClassifier_est_1': 300, 'ExtraTreesClassifier_est': 150, 'verbose': 0}",0.961038961038961,0.9545855379188714,0.02270723104056437,0.9432098765432099,0.9874729150919627,0.9828743836282925,2.9265149999409914,9.229115149998044
energy-y1,Pystacknet,4,"{'RandomForestClassifier_est_1': 400, 'ExtraTreesClassifier_est': 400, 'verbose': 0}",0.961038961038961,0.943121693121693,0.02843915343915344,0.9531949531949532,0.9836198833643666,0.9752441827545661,3.390492644160986,9.977222589606589
energy-y1,Pystacknet,5,"{'RandomForestClassifier_est_1': 150, 'ExtraTreesClassifier_est': 150, 'verbose': 0}",0.987012987012987,0.9761904761904763,0.011904761904761904,0.9880952380952381,0.9978634416729655,0.9963403880070546,3.1781163457781076,10.26579425609731
energy-y1,Pystacknet,6,"{'RandomForestClassifier_est_1': 250, 'ExtraTreesClassifier_est': 200, 'verbose': 0}",0.974025974025974,0.9669312169312169,0.016534391534391533,0.9642857142857143,0.9911541888661518,0.9878122992364614,5.85256261844188,2.9617699782376166
energy-y1,Pystacknet,7,"{'RandomForestClassifier_est_1': 450, 'ExtraTreesClassifier_est': 300, 'verbose': 0}",0.922077922077922,0.8625356125356126,0.06873219373219373,0.9124579124579125,0.9934916274201989,0.987539991233458,3.808770307339728,10.313663256729578
energy-y1,Pystacknet,8,"{'RandomForestClassifier_est_1': 350, 'ExtraTreesClassifier_est': 350, 'verbose': 0}",0.9473684210526315,0.9138176638176638,0.04309116809116809,0.937449204690584,0.9942277409539315,0.9895991896157678,4.860263125039637,4.325599103283726
energy-y1,Pystacknet,9,"{'RandomForestClassifier_est_1': 200, 'ExtraTreesClassifier_est': 400, 'verbose': 0}",0.9342105263157895,0.8881766381766382,0.05591168091168092,0.924074074074074,0.9929657974300832,0.9863352509185842,4.524375956505537,4.357162299320886
chess-krvkp,Pystacknet,0,"{'RandomForestClassifier_est_1': 200, 'ExtraTreesClassifier_est': 300, 'verbose': 0}",0.99375,0.9934640522875817,0.006535947712418301,0.9881656804733728,0.24472623380689604,0.40368041810148614,4.630857728421688,1.396238140296191
chess-krvkp,Pystacknet,1,"{'RandomForestClassifier_est_1': 250, 'ExtraTreesClassifier_est': 200, 'verbose': 0}",1.0,1.0,0.0,1.0,0.32057453720010953,0.4717294084214376,5.603739429265261,0.9284851723350585
chess-krvkp,Pystacknet,2,"{'RandomForestClassifier_est_1': 250, 'ExtraTreesClassifier_est': 100, 'verbose': 0}",0.9875,0.987476028335486,0.012523971664514109,0.9880239520958084,0.36687409494736023,0.47749776888157186,2.7501063691452146,1.0672616335796192
chess-krvkp,Pystacknet,3,"{'RandomForestClassifier_est_1': 250, 'ExtraTreesClassifier_est': 450, 'verbose': 0}",0.996875,0.9970059880239521,0.0029940119760479044,1.0,0.2870924817032601,0.46969404590595626,8.075909754261374,1.562599654425867
chess-krvkp,Pystacknet,4,"{'RandomForestClassifier_est_1': 300, 'ExtraTreesClassifier_est': 450, 'verbose': 0}",0.996875,0.9967320261437909,0.0032679738562091504,0.9940476190476191,0.41019920942428867,0.47402695626975244,4.489585711620748,1.4543207449605688
chess-krvkp,Pystacknet,5,"{'RandomForestClassifier_est_1': 100, 'ExtraTreesClassifier_est': 400, 'verbose': 0}",0.996875,0.9967320261437909,0.0032679738562091504,0.9940476190476191,0.3749168330006653,0.4601462662187086,4.563875439576805,2.0944726740708575
chess-krvkp,Pystacknet,6,"{'RandomForestClassifier_est_1': 400, 'ExtraTreesClassifier_est': 300, 'verbose': 0}",0.9905956112852664,0.9907225023636936,0.009277497636306335,0.9939759036144579,0.3481326820044122,0.4319145397663673,3.524144299328327,1.571908242837015
chess-krvkp,Pystacknet,7,"{'RandomForestClassifier_est_1': 450, 'ExtraTreesClassifier_est': 100, 'verbose': 0}",0.9968652037617555,0.9970059880239521,0.0029940119760479044,1.0,0.2460999054522534,0.47458576580042156,7.418695260770619,1.793486650063887
chess-krvkp,Pystacknet,8,"{'RandomForestClassifier_est_1': 100, 'ExtraTreesClassifier_est': 200, 'verbose': 0}",0.9968652037617555,0.9970059880239521,0.0029940119760479044,1.0,0.2391270091396155,0.39305116383743977,5.11034800298512,0.9001695075098624
chess-krvkp,Pystacknet,9,"{'RandomForestClassifier_est_1': 350, 'ExtraTreesClassifier_est': 150, 'verbose': 0}",0.9937304075235109,0.9939759036144578,0.006024096385542169,1.0,0.3369950389794472,0.4282753876286099,6.569494456984103,0.9900101469274972
monks-1,Pystacknet,0,"{'RandomForestClassifier_est_1': 150, 'ExtraTreesClassifier_est': 300, 'verbose': 0}",1.0,1.0,0.0,1.0,0.4770408163265306,0.6120880422379373,3.9421605691313744,5.879260682766991
monks-1,Pystacknet,1,"{'RandomForestClassifier_est_1': 350, 'ExtraTreesClassifier_est': 350, 'verbose': 0}",0.9821428571428571,0.9821428571428572,0.017857142857142856,1.0,0.4681122448979592,0.6063923573467433,6.914876646362245,9.6061667261113
monks-1,Pystacknet,2,"{'RandomForestClassifier_est_1': 150, 'ExtraTreesClassifier_est': 400, 'verbose': 0}",0.9642857142857143,0.9642857142857143,0.03571428571428571,0.9333333333333333,0.5408163265306123,0.5843992534569697,5.322676556184888,6.549488320680601
monks-1,Pystacknet,3,"{'RandomForestClassifier_est_1': 150, 'ExtraTreesClassifier_est': 150, 'verbose': 0}",0.9821428571428571,0.9821428571428572,0.017857142857142856,0.9655172413793104,0.5089285714285714,0.6662130083093386,2.9649407202377915,7.14332891428577
monks-1,Pystacknet,4,"{'RandomForestClassifier_est_1': 350, 'ExtraTreesClassifier_est': 400, 'verbose': 0}",0.9285714285714286,0.9285714285714286,0.07142857142857142,0.9615384615384616,0.4068877551020409,0.6116193983424894,3.2365651726722717,11.755207237521452
monks-1,Pystacknet,5,"{'RandomForestClassifier_est_1': 300, 'ExtraTreesClassifier_est': 100, 'verbose': 0}",0.9821428571428571,0.9821428571428572,0.017857142857142856,0.9655172413793104,0.45790816326530615,0.5877176030396569,3.5142266442999244,11.4421915994691
monks-1,Pystacknet,6,"{'RandomForestClassifier_est_1': 400, 'ExtraTreesClassifier_est': 300, 'verbose': 0}",1.0,1.0,0.0,1.0,0.4537037037037037,0.47016376241592683,4.077411368489265,8.282673426649788
monks-1,Pystacknet,7,"{'RandomForestClassifier_est_1': 150, 'ExtraTreesClassifier_est': 350, 'verbose': 0}",0.9818181818181818,0.9814814814814814,0.018518518518518517,0.9655172413793104,0.4603174603174603,0.5160513111213335,2.6208221158012748,9.373248978094622
monks-1,Pystacknet,8,"{'RandomForestClassifier_est_1': 250, 'ExtraTreesClassifier_est': 450, 'verbose': 0}",0.9818181818181818,0.9814814814814814,0.018518518518518517,1.0,0.3584656084656085,0.4402077774916555,4.733060027472675,6.212567673488096
monks-1,Pystacknet,9,"{'RandomForestClassifier_est_1': 150, 'ExtraTreesClassifier_est': 450, 'verbose': 0}",0.9818181818181818,0.9821428571428572,0.017857142857142856,0.9642857142857143,0.45105820105820105,0.5561692774247703,7.479110327549279,7.842222313311968
spambase,Pystacknet,0,"{'RandomForestClassifier_est_1': 200, 'ExtraTreesClassifier_est': 200, 'verbose': 0}",0.9436008676789588,0.9409882232462878,0.05901177675371223,0.9285714285714286,0.4254499980306431,0.3454403372835176,13.847304347902536,1.0966117859468543
spambase,Pystacknet,1,"{'RandomForestClassifier_est_1': 250, 'ExtraTreesClassifier_est': 350, 'verbose': 0}",0.9478260869565217,0.9426041584314966,0.05739584156850344,0.9488636363636364,0.42032967032967034,0.4263420835166982,9.775443503633142,1.948360062163809
spambase,Pystacknet,2,"{'RandomForestClassifier_est_1': 250, 'ExtraTreesClassifier_est': 250, 'verbose': 0}",0.95,0.9444027195825757,0.0555972804174243,0.9542857142857143,0.46406830579492453,0.35642874076131836,31.061753626912832,1.2602162567655677
spambase,Pystacknet,3,"{'RandomForestClassifier_est_1': 450, 'ExtraTreesClassifier_est': 250, 'verbose': 0}",0.9347826086956522,0.9287708667498367,0.07122913325016336,0.9314285714285714,0.43181053090160204,0.42696954526045927,24.75895605608821,0.8425653001050586
spambase,Pystacknet,4,"{'RandomForestClassifier_est_1': 250, 'ExtraTreesClassifier_est': 300, 'verbose': 0}",0.9543478260869566,0.9536327452028753,0.046367254797124696,0.9347826086956522,0.4592368165706252,0.4497588856695301,15.73524608835578,1.208234045897489
spambase,Pystacknet,5,"{'RandomForestClassifier_est_1': 350, 'ExtraTreesClassifier_est': 200, 'verbose': 0}",0.941304347826087,0.9389987920552882,0.061001207944711776,0.9230769230769231,0.4799302956494188,0.41494945202596323,11.245011923834682,0.6450272954838432
spambase,Pystacknet,6,"{'RandomForestClassifier_est_1': 350, 'ExtraTreesClassifier_est': 200, 'verbose': 0}",0.9434782608695652,0.9378799580189707,0.06212004198102933,0.9428571428571428,0.5265252777282718,0.5280683987267115,17.658823736943305,0.4817423026036957
spambase,Pystacknet,7,"{'RandomForestClassifier_est_1': 100, 'ExtraTreesClassifier_est': 200, 'verbose': 0}",0.9521739130434783,0.9450484168003327,0.05495158319966732,0.9649122807017544,0.4146814788411652,0.43360212879102755,10.652751229703426,1.3408474725387667
spambase,Pystacknet,8,"{'RandomForestClassifier_est_1': 350, 'ExtraTreesClassifier_est': 350, 'verbose': 0}",0.9369565217391305,0.9325036139329492,0.06749638606705083,0.9269662921348315,0.4983663042832531,0.38060675585657067,6.852218951098621,1.4714644776414272
spambase,Pystacknet,9,"{'RandomForestClassifier_est_1': 400, 'ExtraTreesClassifier_est': 150, 'verbose': 0}",0.9652173913043478,0.9616230024356918,0.03837699756430821,0.9661016949152542,0.48668290461197256,0.42816107220495225,7.911720996722579,2.1963766269871723
mfeat-karhunen,Pystacknet,0,"{'RandomForestClassifier_est_1': 400, 'ExtraTreesClassifier_est': 250, 'verbose': 0}",0.915,0.8300000000000001,0.0022222222222222222,0.9184181710961898,0.9953611111111111,0.9959079600201496,18.31301781255752,2.639496363699436
mfeat-karhunen,Pystacknet,1,"{'RandomForestClassifier_est_1': 350, 'ExtraTreesClassifier_est': 400, 'verbose': 0}",0.955,0.8499999999999999,0.001666666666666667,0.9577022100706312,0.9950277777777776,0.996214438393853,64.41997507400811,2.916258256882429
mfeat-karhunen,Pystacknet,2,"{'RandomForestClassifier_est_1': 150, 'ExtraTreesClassifier_est': 250, 'verbose': 0}",0.925,0.805,0.0022222222222222222,0.9323273103707888,0.9964166666666667,0.9969864391350978,68.82643948867917,2.918872949667275
mfeat-karhunen,Pystacknet,3,"{'RandomForestClassifier_est_1': 200, 'ExtraTreesClassifier_est': 450, 'verbose': 0}",0.92,0.7899999999999999,0.001666666666666667,0.9224458874458874,0.993361111111111,0.9947174962152235,47.16291416808963,3.4048288175836205
mfeat-karhunen,Pystacknet,4,"{'RandomForestClassifier_est_1': 450, 'ExtraTreesClassifier_est': 450, 'verbose': 0}",0.935,0.8900000000000001,0.0011111111111111111,0.943012043998886,0.9968888888888889,0.9974697702858852,75.42721587233245,3.611611188389361
mfeat-karhunen,Pystacknet,5,"{'RandomForestClassifier_est_1': 250, 'ExtraTreesClassifier_est': 150, 'verbose': 0}",0.935,0.8349999999999999,0.001666666666666667,0.9374076495586794,0.9909444444444444,0.9925019929957418,130.2991298418492,1.901807589456439
mfeat-karhunen,Pystacknet,6,"{'RandomForestClassifier_est_1': 400, 'ExtraTreesClassifier_est': 300, 'verbose': 0}",0.925,0.8499999999999999,0.003333333333333334,0.9308757560995412,0.9954722222222223,0.9965003703301593,94.10018572490662,2.804651358164847
mfeat-karhunen,Pystacknet,7,"{'RandomForestClassifier_est_1': 350, 'ExtraTreesClassifier_est': 100, 'verbose': 0}",0.945,0.895,0.002777777777777778,0.9460754158122577,0.9947222222222223,0.9962869800462815,59.11894108913839,2.2539284685626626
mfeat-karhunen,Pystacknet,8,"{'RandomForestClassifier_est_1': 300, 'ExtraTreesClassifier_est': 300, 'verbose': 0}",0.945,0.8499999999999999,0.0011111111111111111,0.9489830714894654,0.9976944444444443,0.9979803915278344,33.213407253846526,5.6142112566158175
mfeat-karhunen,Pystacknet,9,"{'RandomForestClassifier_est_1': 200, 'ExtraTreesClassifier_est': 400, 'verbose': 0}",0.955,0.8,0.0011111111111111111,0.9592173615857826,0.9981666666666668,0.9985254761482834,84.83005816768855,2.138847685419023
arrhythmia,Pystacknet,0,"{'RandomForestClassifier_est_1': 450, 'ExtraTreesClassifier_est': 400, 'verbose': 0}",0.6444444444444445,0.145,0.039074074074074074,0.27319819819819824,0.8563996324152308,0.8549733314885718,13.645571304485202,27.240229667060905
arrhythmia,Pystacknet,1,"{'RandomForestClassifier_est_1': 250, 'ExtraTreesClassifier_est': 400, 'verbose': 0}",0.6666666666666666,0.16166666666666663,0.0225,0.39642857142857146,0.8997326084767945,0.9106219011381307,10.014273940585554,29.208558052778244
arrhythmia,Pystacknet,2,"{'RandomForestClassifier_est_1': 350, 'ExtraTreesClassifier_est': 200, 'verbose': 0}",0.7333333333333333,0.2816666666666667,0.0044444444444444444,0.43499999999999994,0.8191374039397296,0.8382490787973454,6.868817133828998,15.719717596140173
arrhythmia,Pystacknet,3,"{'RandomForestClassifier_est_1': 100, 'ExtraTreesClassifier_est': 100, 'verbose': 0}",0.7777777777777778,0.3439393939393938,0.03166666666666667,0.44775339602925807,0.853547724298253,0.8720546014613852,13.330001395195723,12.347838261889086
arrhythmia,Pystacknet,4,"{'RandomForestClassifier_est_1': 400, 'ExtraTreesClassifier_est': 250, 'verbose': 0}",0.7333333333333333,0.25416666666666665,0.017592592592592594,0.5547619047619048,0.8464971978925467,0.8850054556073038,19.3334237691015,11.657220207982592
arrhythmia,Pystacknet,5,"{'RandomForestClassifier_est_1': 100, 'ExtraTreesClassifier_est': 250, 'verbose': 0}",0.7777777777777778,0.272,0.022111111111111113,0.5793103448275861,0.891286196050121,0.9080291935417064,21.271013497374952,9.712793678045273
arrhythmia,Pystacknet,6,"{'RandomForestClassifier_est_1': 300, 'ExtraTreesClassifier_est': 100, 'verbose': 0}",0.7555555555555555,0.296,0.05322222222222222,0.5130952380952382,0.8732338163254785,0.8713295572118611,14.105554938316345,7.791165283156765
arrhythmia,Pystacknet,7,"{'RandomForestClassifier_est_1': 250, 'ExtraTreesClassifier_est': 250, 'verbose': 0}",0.8409090909090909,0.43555555555555553,0.03180555555555556,0.5617283950617283,0.9118001479797686,0.8898504286633805,22.281236444599926,12.395643078806724
arrhythmia,Pystacknet,8,"{'RandomForestClassifier_est_1': 300, 'ExtraTreesClassifier_est': 150, 'verbose': 0}",0.8409090909090909,0.3077777777777778,0.024166666666666666,0.6318518518518519,0.8771460298280984,0.8873322375951894,18.858107443898916,14.555828815156763
arrhythmia,Pystacknet,9,"{'RandomForestClassifier_est_1': 400, 'ExtraTreesClassifier_est': 150, 'verbose': 0}",0.7727272727272727,0.3911111111111112,0.02023148148148148,0.5749103942652329,0.8984108743559963,0.9112976804091404,17.696363831870258,13.100621650334109
spect,Pystacknet,0,"{'RandomForestClassifier_est_1': 150, 'ExtraTreesClassifier_est': 150, 'verbose': 0}",0.7407407407407407,0.6818181818181819,0.3181818181818182,1.0,0.41477272727272724,0.3772981771644873,4.473013227805495,14.200310464258548
spect,Pystacknet,1,"{'RandomForestClassifier_est_1': 250, 'ExtraTreesClassifier_est': 350, 'verbose': 0}",0.6666666666666666,0.6335227272727273,0.3664772727272727,0.625,0.5795454545454546,0.45068643009115855,5.670156923122704,10.816231542439372
spect,Pystacknet,2,"{'RandomForestClassifier_est_1': 450, 'ExtraTreesClassifier_est': 450, 'verbose': 0}",0.6296296296296297,0.5738636363636364,0.42613636363636365,0.6,0.5568181818181818,0.5149281068870148,4.385873286053538,8.732613693508837
spect,Pystacknet,3,"{'RandomForestClassifier_est_1': 100, 'ExtraTreesClassifier_est': 400, 'verbose': 0}",0.7037037037037037,0.6789772727272727,0.3210227272727273,0.6666666666666666,0.4431818181818182,0.46201613816703335,3.727814073674381,23.359015273551147
spect,Pystacknet,4,"{'RandomForestClassifier_est_1': 150, 'ExtraTreesClassifier_est': 200, 'verbose': 0}",0.8148148148148148,0.8011363636363636,0.19886363636363635,0.8,0.48011363636363635,0.40975000082551566,2.76399705465883,10.611958870733226
spect,Pystacknet,5,"{'RandomForestClassifier_est_1': 450, 'ExtraTreesClassifier_est': 300, 'verbose': 0}",0.7307692307692307,0.706060606060606,0.29393939393939394,0.75,0.36363636363636365,0.4121568060422549,5.4552315240725875,14.459278649435593
spect,Pystacknet,6,"{'RandomForestClassifier_est_1': 300, 'ExtraTreesClassifier_est': 400, 'verbose': 0}",0.7307692307692307,0.6818181818181819,0.3181818181818182,1.0,0.2303030303030303,0.3155983613868561,2.201737070456147,18.07945787620086
spect,Pystacknet,7,"{'RandomForestClassifier_est_1': 250, 'ExtraTreesClassifier_est': 350, 'verbose': 0}",0.5769230769230769,0.5484848484848485,0.45151515151515154,0.5,0.7030303030303029,0.5967220910402729,3.3477636175230145,11.209948776433102
spect,Pystacknet,8,"{'RandomForestClassifier_est_1': 400, 'ExtraTreesClassifier_est': 300, 'verbose': 0}",0.6153846153846154,0.606060606060606,0.3939393939393939,0.5454545454545454,0.30000000000000004,0.3345137186046277,2.893107454292476,23.941702782534637
spect,Pystacknet,9,"{'RandomForestClassifier_est_1': 100, 'ExtraTreesClassifier_est': 100, 'verbose': 0}",0.6538461538461539,0.6515151515151515,0.3484848484848485,0.5833333333333334,0.4727272727272728,0.4392243590453309,4.614402140490711,8.551317302939983
conn-bench-sonar-mines-rocks,Pystacknet,0,"{'RandomForestClassifier_est_1': 300, 'ExtraTreesClassifier_est': 200, 'verbose': 0}",0.8095238095238095,0.8181818181818181,0.18181818181818182,0.7142857142857143,0.5636363636363637,0.5532862970362971,6.936095439828932,14.84629281219982
conn-bench-sonar-mines-rocks,Pystacknet,1,"{'RandomForestClassifier_est_1': 100, 'ExtraTreesClassifier_est': 350, 'verbose': 0}",0.8095238095238095,0.8090909090909091,0.19090909090909092,0.8,0.20909090909090908,0.3666531181237064,5.373676237650216,21.21112123131752
conn-bench-sonar-mines-rocks,Pystacknet,2,"{'RandomForestClassifier_est_1': 200, 'ExtraTreesClassifier_est': 100, 'verbose': 0}",0.8571428571428571,0.8545454545454545,0.14545454545454545,0.8888888888888888,0.2818181818181818,0.48254177109440266,3.266131983138621,20.30642046814873
conn-bench-sonar-mines-rocks,Pystacknet,3,"{'RandomForestClassifier_est_1': 350, 'ExtraTreesClassifier_est': 250, 'verbose': 0}",0.7142857142857143,0.7136363636363636,0.2863636363636364,0.7,0.32727272727272727,0.40085956226436104,6.695575140416622,15.835442181144442
conn-bench-sonar-mines-rocks,Pystacknet,4,"{'RandomForestClassifier_est_1': 450, 'ExtraTreesClassifier_est': 400, 'verbose': 0}",0.8571428571428571,0.8545454545454545,0.14545454545454545,0.8888888888888888,0.38181818181818183,0.4209438815398568,4.8101061237975955,16.13816987013533
conn-bench-sonar-mines-rocks,Pystacknet,5,"{'RandomForestClassifier_est_1': 200, 'ExtraTreesClassifier_est': 250, 'verbose': 0}",0.9047619047619048,0.9045454545454545,0.09545454545454546,0.9,0.4545454545454546,0.5210192147034253,6.040289109572768,14.716518466316518
conn-bench-sonar-mines-rocks,Pystacknet,6,"{'RandomForestClassifier_est_1': 100, 'ExtraTreesClassifier_est': 350, 'verbose': 0}",0.8095238095238095,0.8045454545454545,0.19545454545454544,0.875,0.1909090909090909,0.3645271549915513,4.772994301281869,17.55639764347247
conn-bench-sonar-mines-rocks,Pystacknet,7,"{'RandomForestClassifier_est_1': 250, 'ExtraTreesClassifier_est': 350, 'verbose': 0}",0.8095238095238095,0.7777777777777778,0.2222222222222222,1.0,0.32407407407407407,0.3693649230026939,3.253059145063162,32.687591344472914
conn-bench-sonar-mines-rocks,Pystacknet,8,"{'RandomForestClassifier_est_1': 200, 'ExtraTreesClassifier_est': 150, 'verbose': 0}",0.85,0.8535353535353536,0.14646464646464646,0.8,0.3838383838383838,0.4833214624881292,3.878184578381479,15.207565389573574
conn-bench-sonar-mines-rocks,Pystacknet,9,"{'RandomForestClassifier_est_1': 200, 'ExtraTreesClassifier_est': 100, 'verbose': 0}",0.8,0.797979797979798,0.20202020202020202,0.7777777777777778,0.303030303030303,0.38408937553674394,6.018908077850938,22.19629962928593
pima,Pystacknet,0,"{'RandomForestClassifier_est_1': 450, 'ExtraTreesClassifier_est': 100, 'verbose': 0}",0.7792207792207793,0.7448148148148148,0.2551851851851852,0.7083333333333334,0.2659259259259259,0.25281648918630406,2.3813409227877855,9.54197198394444
pima,Pystacknet,1,"{'RandomForestClassifier_est_1': 450, 'ExtraTreesClassifier_est': 150, 'verbose': 0}",0.6883116883116883,0.6151851851851852,0.38481481481481483,0.5882352941176471,0.31851851851851853,0.26503783651698826,4.544861896894872,4.089488345500711
pima,Pystacknet,2,"{'RandomForestClassifier_est_1': 300, 'ExtraTreesClassifier_est': 150, 'verbose': 0}",0.6623376623376623,0.6292592592592592,0.3707407407407407,0.5185185185185185,0.3111111111111111,0.26253261839609165,3.9598058154806495,3.8938482304091577
pima,Pystacknet,3,"{'RandomForestClassifier_est_1': 400, 'ExtraTreesClassifier_est': 100, 'verbose': 0}",0.7922077922077922,0.7548148148148148,0.24518518518518517,0.7391304347826086,0.31481481481481477,0.26280536848992275,4.931660749949515,5.981103795302379
pima,Pystacknet,4,"{'RandomForestClassifier_est_1': 150, 'ExtraTreesClassifier_est': 450, 'verbose': 0}",0.7272727272727273,0.6707407407407407,0.32925925925925925,0.65,0.27555555555555555,0.2519050210158959,4.26995840575546,12.107946668062118
pima,Pystacknet,5,"{'RandomForestClassifier_est_1': 350, 'ExtraTreesClassifier_est': 400, 'verbose': 0}",0.6233766233766234,0.5907407407407407,0.4092592592592592,0.4642857142857143,0.37925925925925924,0.2834008880167389,3.99559230171144,4.031060009517454
pima,Pystacknet,6,"{'RandomForestClassifier_est_1': 200, 'ExtraTreesClassifier_est': 450, 'verbose': 0}",0.7792207792207793,0.7618518518518518,0.23814814814814814,0.6785714285714286,0.34148148148148144,0.2719938881308619,8.014518265612423,5.770262971810706
pima,Pystacknet,7,"{'RandomForestClassifier_est_1': 300, 'ExtraTreesClassifier_est': 400, 'verbose': 0}",0.8181818181818182,0.7577777777777778,0.2422222222222222,0.8823529411764706,0.18888888888888888,0.23178004609957606,3.4764886666089296,8.814851547797005
pima,Pystacknet,8,"{'RandomForestClassifier_est_1': 300, 'ExtraTreesClassifier_est': 250, 'verbose': 0}",0.75,0.7638461538461538,0.23615384615384616,0.6,0.3169230769230769,0.25734804545133216,3.029113609343767,2.528711222112179
pima,Pystacknet,9,"{'RandomForestClassifier_est_1': 300, 'ExtraTreesClassifier_est': 350, 'verbose': 0}",0.8026315789473685,0.7669230769230769,0.23307692307692307,0.7391304347826086,0.2146153846153846,0.2343450879524952,2.6450319411233068,4.547172005435354
waveform-noise,Pystacknet,0,"{'RandomForestClassifier_est_1': 400, 'ExtraTreesClassifier_est': 150, 'verbose': 0}",0.866,0.8662991215354513,0.06685043923227425,0.8685360251397988,0.9764690399373098,0.9756676977842059,78.18432910460979,0.7534707374870777
waveform-noise,Pystacknet,1,"{'RandomForestClassifier_est_1': 400, 'ExtraTreesClassifier_est': 450, 'verbose': 0}",0.844,0.8403494559194281,0.0778111549659279,0.8446761571761572,0.9655539883593796,0.9645741005228944,74.30645384825766,0.9392990078777075
waveform-noise,Pystacknet,2,"{'RandomForestClassifier_est_1': 200, 'ExtraTreesClassifier_est': 450, 'verbose': 0}",0.872,0.868201945310379,0.061912523682681235,0.8723047953423716,0.9729537458528664,0.971934955943393,28.82320941146463,1.4343103505671024
waveform-noise,Pystacknet,3,"{'RandomForestClassifier_est_1': 100, 'ExtraTreesClassifier_est': 400, 'verbose': 0}",0.872,0.8702552004683608,0.06386229875571858,0.8729954159198137,0.9751754729292994,0.9748051290119037,29.26780810393393,2.397052586078644
waveform-noise,Pystacknet,4,"{'RandomForestClassifier_est_1': 200, 'ExtraTreesClassifier_est': 450, 'verbose': 0}",0.864,0.8645058267857156,0.06774708660714222,0.8660438395732514,0.9747235826613436,0.9736039639682912,11.686440105549991,1.5726744215935469
waveform-noise,Pystacknet,5,"{'RandomForestClassifier_est_1': 400, 'ExtraTreesClassifier_est': 100, 'verbose': 0}",0.848,0.8489601901366607,0.07551990493166964,0.8519596600582515,0.9674706680501237,0.9666853226424715,26.412384448572993,1.3022421300411224
