Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
fertility,fastbdt,2,"{'depth': 6, 'nTrees': 50}",0.1,0.5,0.5,0.1,0.6666666666666667,0.25,0.04483832698315382,0.04438580945134163
fertility,fastbdt,3,"{'depth': 5, 'nTrees': 50}",0.1,0.5,0.5,0.1,0.5555555555555556,0.2,0.04502587299793959,0.07253726944327354
fertility,fastbdt,4,"{'depth': 5, 'nTrees': 50}",0.1,0.5,0.5,0.1,0.33333333333333337,0.14285714285714285,0.04479701444506645,0.09870408102869987
fertility,fastbdt,5,"{'depth': 5, 'nTrees': 200}",0.1,0.5,0.5,0.1,0.33333333333333337,0.14285714285714285,0.0460197776556015,0.17201201990246773
fertility,fastbdt,6,"{'depth': 7, 'nTrees': 125}",0.0,0.0,1.0,0.0,0.0,0.1,0.31863727420568466,0.04987753927707672
fertility,fastbdt,7,"{'depth': 7, 'nTrees': 75}",0.1,0.5,0.5,0.1,0.8888888888888888,0.5,0.04604668077081442,0.03230813890695572
fertility,fastbdt,8,"{'depth': 5, 'nTrees': 100}",0.2,0.5,0.5,0.2,0.0,0.15555555555555556,0.17183847445994616,0.022683385759592056
fertility,fastbdt,9,"{'depth': 8, 'nTrees': 225}",0.2,0.5,0.5,0.2,0.125,0.1736111111111111,0.04567201528698206,0.14112982898950577
semeion,fastbdt,0,"{'depth': 6, 'nTrees': 50}",0.0,0.0,0.0,0.0,0.00564236111111111,0.3269195295637896,36.887602425180376,0.10516135953366756
semeion,fastbdt,1,"{'depth': 6, 'nTrees': 50}",0.0,0.0,0.0,0.0,0.008055194119183724,0.3238783903762193,47.4443235732615,0.1887878868728876
semeion,fastbdt,2,"{'depth': 8, 'nTrees': 200}",0.0,0.0,0.0,0.0,0.002435704022988504,0.3306153712947235,41.75240287929773,0.1556099858134985
semeion,fastbdt,3,"{'depth': 8, 'nTrees': 50}",0.006289308176100629,0.0,0.0,0.0007092198581560283,0.009389406889406888,0.3277136176161515,41.78899990487844,0.19928649559898196
semeion,fastbdt,4,"{'depth': 8, 'nTrees': 50}",0.0,0.0,0.0,0.0,0.005180976430976428,0.3228428621284027,27.137575895525515,0.1608181229364947
semeion,fastbdt,5,"{'depth': 8, 'nTrees': 50}",0.0,0.0,0.0,0.0,0.007178192178192178,0.3232101595236713,8.470030932687223,0.15403561106642838
semeion,fastbdt,6,"{'depth': 8, 'nTrees': 75}",0.0,0.0,0.0,0.0,0.0024475524475524478,0.3288413457023597,41.461112229153514,0.22556402562361844
semeion,fastbdt,7,"{'depth': 5, 'nTrees': 50}",0.0,0.0,0.0,0.0,0.0037953250453250436,0.32279230384751223,40.720906163565814,0.4329199920285423
semeion,fastbdt,8,"{'depth': 6, 'nTrees': 50}",0.0,0.0,0.0,0.0,0.0043758093758093745,0.3318566126395844,73.15466235205531,0.23744849827866885
semeion,fastbdt,9,"{'depth': 8, 'nTrees': 100}",0.0,0.0,0.0,0.0,0.005167702667702666,0.3232404729316014,32.45118540059775,0.2414026713502482
hill-valley,fastbdt,0,"{'depth': 7, 'nTrees': 225}",0.48360655737704916,0.48360655737704916,0.5163934426229508,0.4827586206896552,0.597151303413061,0.5591611165390634,0.33673098403960466,0.01957698832037019
hill-valley,fastbdt,1,"{'depth': 6, 'nTrees': 50}",0.4180327868852459,0.4180327868852459,0.5819672131147541,0.421875,0.6003762429454447,0.5559240120639128,10.341535665094852,0.04441308651546963
hill-valley,fastbdt,2,"{'depth': 6, 'nTrees': 150}",0.4297520661157025,0.4301912568306011,0.569808743169399,0.43283582089552236,0.4806010928961749,0.5035380490769794,0.6128465263172984,0.02185129060232935
hill-valley,fastbdt,3,"{'depth': 6, 'nTrees': 75}",0.5619834710743802,0.5620218579234972,0.43797814207650276,0.5573770491803278,0.45027322404371584,0.4898364437120811,0.35053576808422804,0.02617231177643311
hill-valley,fastbdt,4,"{'depth': 5, 'nTrees': 150}",0.4628099173553719,0.4628415300546448,0.5371584699453552,0.45901639344262296,0.47185792349726774,0.4696023675382125,1.2049349704757333,0.026973795669137938
hill-valley,fastbdt,5,"{'depth': 7, 'nTrees': 200}",0.4628099173553719,0.46229508196721314,0.5377049180327869,0.4528301886792453,0.5546448087431693,0.5755284139091278,0.6014020312577486,0.02511917066968177
hill-valley,fastbdt,6,"{'depth': 7, 'nTrees': 175}",0.4462809917355372,0.4461748633879782,0.5538251366120219,0.45161290322580644,0.5266393442622951,0.5888331835125489,0.6037619225680828,0.01950140980895886
hill-valley,fastbdt,7,"{'depth': 6, 'nTrees': 50}",0.39669421487603307,0.3956284153005465,0.6043715846994535,0.42105263157894735,0.5539617486338797,0.5428704011561067,0.8944752803072333,0.026791010144328282
hill-valley,fastbdt,8,"{'depth': 7, 'nTrees': 100}",0.49586776859504134,0.496448087431694,0.503551912568306,0.5,0.5646174863387978,0.551835898216854,0.34761136397719383,0.02127634900167954
hill-valley,fastbdt,9,"{'depth': 6, 'nTrees': 50}",0.5454545454545454,0.5457650273224044,0.4542349726775956,0.5535714285714286,0.3948087431693989,0.47516858787782584,1.2161936797201633,0.022273456816338313
teaching,fastbdt,0,"{'depth': 5, 'nTrees': 50}",0.1875,0.05555555555555555,0.09444444444444444,0.1976190476190476,0.3792929292929293,0.5404567500400833,0.4073153594508767,0.17568294424563646
teaching,fastbdt,1,"{'depth': 5, 'nTrees': 50}",0.4,0.0,0.0,0.41111111111111115,0.48393939393939395,0.574024470899471,0.30083884112536907,0.20865586896737415
teaching,fastbdt,2,"{'depth': 7, 'nTrees': 200}",0.26666666666666666,0.0,0.2333333333333333,0.273015873015873,0.35333333333333333,0.5094179894179894,0.16493041068315506,0.06294958293437958
teaching,fastbdt,3,"{'depth': 8, 'nTrees': 50}",0.2,0.0,0.0,0.14285714285714285,0.2133333333333333,0.4683597883597883,0.2980363667011261,0.22231508046388626
teaching,fastbdt,4,"{'depth': 5, 'nTrees': 50}",0.26666666666666666,0.0,0.03333333333333333,0.22857142857142856,0.26,0.4543121693121693,1.2131142048165202,0.18950092295805615
teaching,fastbdt,5,"{'depth': 7, 'nTrees': 100}",0.13333333333333333,0.0,0.0,0.09523809523809523,0.14666666666666667,0.4194312169312169,0.048661123029887676,0.11744325359662375
teaching,fastbdt,6,"{'depth': 5, 'nTrees': 50}",0.06666666666666667,0.0,0.03333333333333333,0.06666666666666667,0.22666666666666666,0.4208333333333332,0.08252098504453897,0.1031563306848208
teaching,fastbdt,7,"{'depth': 8, 'nTrees': 50}",0.2,0.0,0.10000000000000002,0.18095238095238098,0.24,0.4602645502645502,0.16500786785036325,0.11634739736715953
teaching,fastbdt,8,"{'depth': 5, 'nTrees': 100}",0.2,0.0,0.03333333333333333,0.23611111111111108,0.3266666666666667,0.5022354497354496,0.07156220078468323,0.16972559193770093
teaching,fastbdt,9,"{'depth': 6, 'nTrees': 50}",0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.2333333333333333,0.4472619047619048,0.04695133678615093,0.13229474425315857
