Dataset,Algorithm,CV_fold,HP_vals,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training_time,Inference_time
heart-va,H2O-DRF,5,"{'seed': 1, 'min_rows': 15, 'ntrees': 10}",0.15,0.08,0.16666666666666669,0.061904761904761914,0.35259680451127823,0.7374705086580086,1.0785210775211451,13.59611889347434
heart-va,H2O-DRF,6,"{'seed': 1, 'min_rows': 25, 'ntrees': 60}",0.1,0.08,0.19583333333333333,0.025,0.3729257518796992,0.5995759980759979,0.6383752012625337,12.469386123120785
heart-va,H2O-DRF,7,"{'seed': 1, 'min_rows': 5, 'ntrees': 10}",0.3,0.08,0.15416666666666665,0.13333333333333333,0.3371572681704261,0.7644754689754689,0.4138555461540818,9.824376180768011
heart-va,H2O-DRF,8,"{'seed': 1, 'min_rows': 25, 'ntrees': 20}",0.35,0.16,0.075,0.1393939393939394,0.5584890350877193,0.6210982142857142,0.6116020148620009,9.138307161629198
heart-va,H2O-DRF,9,"{'seed': 1, 'min_rows': 5, 'ntrees': 10}",0.3,0.08,0.125,0.12000000000000002,0.387813596491228,0.6033968253968254,0.7334423577412963,9.545938065275552
statlog-german-credit,H2O-DRF,0,"{'seed': 1, 'min_rows': 25, 'ntrees': 70}",0.29,0.5571428571428572,0.8404761904761905,0.12727272727272726,0.7123809523809526,0.47803142802014,1.9438381679356096,2.6843152940273285
statlog-german-credit,H2O-DRF,1,"{'seed': 1, 'min_rows': 35, 'ntrees': 70}",0.29,0.6214285714285714,0.8,0.18461538461538465,0.6447619047619048,0.4472836964473173,2.0302015999332066,2.3423903994262214
statlog-german-credit,H2O-DRF,2,"{'seed': 1, 'min_rows': 35, 'ntrees': 40}",0.26,0.5166666666666667,0.8,0.17647058823529413,0.6304761904761905,0.4655934731837703,2.1692303027957682,14.470264818519356
statlog-german-credit,H2O-DRF,3,"{'seed': 1, 'min_rows': 5, 'ntrees': 60}",0.46,0.7333333333333334,0.9333333333333332,0.125,0.6209523809523809,0.3734032896710381,0.9449583524838091,1.8283591605722904
statlog-german-credit,H2O-DRF,4,"{'seed': 1, 'min_rows': 5, 'ntrees': 70}",0.31,0.6928571428571428,0.9333333333333332,0.0851063829787234,0.7514285714285714,0.4787053397475344,0.4044144181534648,1.6610609460622072
statlog-german-credit,H2O-DRF,5,"{'seed': 1, 'min_rows': 5, 'ntrees': 50}",0.32,0.569047619047619,0.8642857142857143,0.12,0.6695238095238095,0.4444265304832239,0.3835652684792876,2.2020001616328955
statlog-german-credit,H2O-DRF,6,"{'seed': 1, 'min_rows': 15, 'ntrees': 60}",0.4,0.7095238095238096,0.8857142857142857,0.14285714285714285,0.6404761904761905,0.396561188557972,0.370170327834785,2.1120190806686883
statlog-german-credit,H2O-DRF,7,"{'seed': 1, 'min_rows': 45, 'ntrees': 60}",0.28,0.4476190476190476,0.7714285714285714,0.18181818181818185,0.6276190476190476,0.4471031783701339,0.6585605731233954,1.7831066623330116
statlog-german-credit,H2O-DRF,8,"{'seed': 1, 'min_rows': 45, 'ntrees': 30}",0.5,0.8071428571428572,0.8833333333333333,0.2058823529411765,0.5588095238095238,0.3385470844707619,0.4831747254356742,1.7664728313684464
statlog-german-credit,H2O-DRF,9,"{'seed': 1, 'min_rows': 15, 'ntrees': 10}",0.26,0.6571428571428571,0.9333333333333332,0.07692307692307693,0.7676190476190476,0.519922162544925,0.8053619656711817,1.6730468906462193
wine-quality-red,H2O-DRF,0,"{'seed': 1, 'min_rows': 5, 'ntrees': 60}",0.00625,0.2616402116402116,0.280831608005521,0.0010416666666666669,0.4428881786631294,0.6157349929102657,0.41471101995557547,1.1341579433064908
wine-quality-red,H2O-DRF,1,"{'seed': 1, 'min_rows': 25, 'ntrees': 90}",0.00625,0.2494791666666667,0.22,0.0010416666666666669,0.4994511121869369,0.6359357495025861,1.0093616843223572,2.6132423197850585
wine-quality-red,H2O-DRF,2,"{'seed': 1, 'min_rows': 5, 'ntrees': 10}",0.00625,0.3046875,0.2799203431372549,0.0010416666666666669,0.4426515985223989,0.6188198427267105,0.5956912487745285,2.4832888098899275
